idShot,goal,x,y,lastName
2.01902E+12,0,83,-10,Holtby
2.01902E+12,0,72,-3,Holtby
2.01902E+12,0,81,-1,Holtby
2.01902E+12,0,59,-15,Lundqvist
2.01902E+12,0,39,0,Holtby
2.01902E+12,0,67,19,Holtby
2.01902E+12,0,69,3,Lundqvist
2.01902E+12,1,81,-4,Holtby
2.01902E+12,0,37,-27,Lundqvist
2.01902E+12,0,38,20,Lundqvist
2.01902E+12,0,71,-2,Lundqvist
2.01902E+12,0,67,15,Lundqvist
2.01902E+12,0,76,11,Lundqvist
2.01902E+12,0,87,4,Holtby
2.01902E+12,0,70,15,Lundqvist
2.01902E+12,0,37,-13,Holtby
2.01902E+12,0,77,-3,Lundqvist
2.01902E+12,0,81,2,Lundqvist
2.01902E+12,0,83,5,Lundqvist
2.01902E+12,0,72,-3,Lundqvist
2.01902E+12,0,83,-6,Lundqvist
2.01902E+12,1,74,-4,Lundqvist
2.01902E+12,0,76,2,Holtby
2.01902E+12,0,48,-12,Holtby
2.01902E+12,0,70,3,Holtby
2.01902E+12,0,46,13,Holtby
2.01902E+12,0,63,-33,Holtby
2.01902E+12,0,67,-12,Holtby
2.01902E+12,0,41,-32,Holtby
2.01902E+12,0,75,17,Lundqvist
2.01902E+12,0,63,-18,Merzlikins
2.01902E+12,0,64,24,Merzlikins
2.01902E+12,0,79,1,Merzlikins
2.01902E+12,0,80,-19,Merzlikins
2.01902E+12,0,58,18,Merzlikins
2.01902E+12,0,46,5,Lehner
2.01902E+12,0,42,-27,Merzlikins
2.01902E+12,0,86,-29,Merzlikins
2.01902E+12,0,88,13,Merzlikins
2.01902E+12,0,79,-7,Merzlikins
2.01902E+12,0,68,-15,Lehner
2.01902E+12,1,79,13,Lehner
2.01902E+12,0,91,-7,Merzlikins
2.01902E+12,0,79,2,Merzlikins
2.01902E+12,0,53,-17,Lehner
2.01902E+12,0,53,-4,Lehner
2.01902E+12,0,45,-22,Lehner
2.01902E+12,0,48,-27,Lehner
2.01902E+12,0,86,-14,Merzlikins
2.01902E+12,0,67,-20,Lehner
2.01902E+12,0,69,27,Lehner
2.01902E+12,0,41,-19,Lehner
2.01902E+12,0,82,-19,Lehner
2.01902E+12,0,35,-7,Lehner
2.01902E+12,0,80,1,Lehner
2.01902E+12,0,78,-21,Lehner
2.01902E+12,1,86,-6,Lehner
2.01902E+12,0,70,1,Merzlikins
2.01902E+12,0,32,22,Merzlikins
2.01902E+12,0,79,35,Merzlikins
2.01902E+12,0,74,-2,Lehner
2.01902E+12,1,58,19,Merzlikins
2.01902E+12,0,31,-32,Merzlikins
2.01902E+12,0,19,22,Merzlikins
2.01902E+12,0,70,31,Lehner
2.01902E+12,0,50,29,Lehner
2.01902E+12,0,73,-1,Lehner
2.01902E+12,0,55,-11,Merzlikins
2.01902E+12,0,79,-4,Lehner
2.01902E+12,0,78,6,Lehner
2.01902E+12,0,80,10,Lehner
2.01902E+12,0,80,-6,Merzlikins
2.01902E+12,0,75,11,Lehner
2.01902E+12,0,35,15,Merzlikins
2.01902E+12,0,76,24,Merzlikins
2.01902E+12,0,39,-10,Merzlikins
2.01902E+12,0,76,-22,Merzlikins
2.01902E+12,0,76,0,Merzlikins
2.01902E+12,0,58,0,Lehner
2.01902E+12,0,-62,20,Merzlikins
2.01902E+12,1,-76,-7,Merzlikins
2.01902E+12,0,74,-10,Koskinen
2.01902E+12,0,82,6,Bernier
2.01902E+12,0,82,5,Koskinen
2.01902E+12,0,52,-25,Koskinen
2.01902E+12,0,-92,-22,Bernier
2.01902E+12,0,57,-32,Koskinen
2.01902E+12,0,51,16,Bernier
2.01902E+12,0,64,20,Bernier
2.01902E+12,0,86,-5,Koskinen
2.01902E+12,0,75,6,Bernier
2.01902E+12,0,56,7,Bernier
2.01902E+12,0,48,-23,Bernier
2.01902E+12,0,72,-27,Koskinen
2.01902E+12,0,54,16,Bernier
2.01902E+12,0,70,2,Bernier
2.01902E+12,1,66,8,Bernier
2.01902E+12,0,60,-16,Bernier
2.01902E+12,0,11,-31,Bernier
2.01902E+12,1,37,-24,Bernier
2.01902E+12,0,50,2,Koskinen
2.01902E+12,0,48,14,Bernier
2.01902E+12,0,81,-8,Bernier
2.01902E+12,1,53,-1,Koskinen
2.01902E+12,0,37,-12,Bernier
2.01902E+12,0,78,-25,Koskinen
2.01902E+12,0,63,-15,Bernier
2.01902E+12,0,79,2,Bernier
2.01902E+12,0,84,7,Bernier
2.01902E+12,0,-53,-31,Bernier
2.01902E+12,0,28,27,Bernier
2.01902E+12,0,88,28,Koskinen
2.01902E+12,0,34,17,Koskinen
2.01902E+12,0,-77,-17,Bernier
2.01902E+12,0,86,-6,Bernier
2.01902E+12,0,51,24,Bernier
2.01902E+12,0,75,-13,Koskinen
2.01902E+12,0,51,-20,Koskinen
2.01902E+12,0,59,-8,Koskinen
2.01902E+12,0,63,17,Koskinen
2.01902E+12,0,35,22,Koskinen
2.01902E+12,0,57,-5,Mrazek
2.01902E+12,1,83,-11,Mrazek
2.01902E+12,0,51,22,Miller
2.01902E+12,0,48,22,Reimer
2.01902E+12,1,79,-2,Miller
2.01902E+12,0,86,-11,Reimer
2.01902E+12,0,72,-7,Miller
2.01902E+12,1,38,27,Miller
2.01902E+12,0,74,3,Miller
2.01902E+12,0,53,17,Miller
2.01902E+12,0,65,-14,Reimer
2.01902E+12,0,93,-10,Miller
2.01902E+12,0,78,27,Miller
2.01902E+12,0,78,10,Reimer
2.01902E+12,0,85,14,Miller
2.01902E+12,0,51,14,Reimer
2.01902E+12,0,37,32,Miller
2.01902E+12,0,46,1,Reimer
2.01902E+12,0,86,11,Miller
2.01902E+12,0,61,-30,Miller
2.01902E+12,0,51,24,Reimer
2.01902E+12,0,54,-21,Miller
2.01902E+12,0,79,-12,Miller
2.01902E+12,0,76,0,Miller
2.01902E+12,0,52,21,Blackwood
2.01902E+12,0,53,-16,Blackwood
2.01902E+12,0,70,18,Blackwood
2.01902E+12,0,57,-17,Demko
2.01902E+12,0,35,-21,Demko
2.01902E+12,0,78,6,Demko
2.01902E+12,0,49,-8,Demko
2.01902E+12,0,65,37,Blackwood
2.01902E+12,0,63,32,Blackwood
2.01902E+12,0,76,-1,Demko
2.01902E+12,0,78,-27,Blackwood
2.01902E+12,0,81,-3,Demko
2.01902E+12,0,-60,32,Blackwood
2.01902E+12,0,56,-29,Demko
2.01902E+12,0,79,-3,Demko
2.01902E+12,0,80,18,Demko
2.01902E+12,0,69,2,Blackwood
2.01902E+12,0,80,-3,Demko
2.01902E+12,0,47,-3,Blackwood
2.01902E+12,0,79,3,Blackwood
2.01902E+12,0,52,19,Blackwood
2.01902E+12,0,74,-12,Blackwood
2.01902E+12,0,54,-22,Blackwood
2.01902E+12,0,77,-26,Blackwood
2.01902E+12,0,46,26,Blackwood
2.01902E+12,0,48,-18,Demko
2.01902E+12,0,73,-24,Demko
2.01902E+12,0,80,10,Demko
2.01902E+12,0,37,23,Blackwood
2.01902E+12,0,54,30,Blackwood
2.01902E+12,0,-61,-2,Demko
2.01902E+12,0,74,24,Blackwood
2.01902E+12,0,74,7,Demko
2.01902E+12,0,84,-7,Blackwood
2.01902E+12,0,44,-14,Demko
2.01902E+12,0,37,-29,Blackwood
2.01902E+12,0,46,25,Allen
2.01902E+12,0,86,-8,Allen
2.01902E+12,1,74,-26,Allen
2.01902E+12,0,70,-24,Allen
2.01902E+12,0,78,-1,Price
2.01902E+12,0,57,18,Price
2.01902E+12,0,84,-13,Allen
2.01902E+12,0,36,24,Allen
2.01902E+12,0,38,3,Allen
2.01902E+12,0,40,14,Price
2.01902E+12,0,57,25,Price
2.01902E+12,1,75,-8,Allen
2.01902E+12,0,40,-29,Price
2.01902E+12,0,92,-17,Price
2.01902E+12,0,57,5,Allen
2.01902E+12,0,49,0,Allen
2.01902E+12,0,48,21,Price
2.01902E+12,0,36,-25,Price
2.01902E+12,0,69,-12,Price
2.01902E+12,0,46,23,Price
2.01902E+12,0,37,-18,Price
2.01902E+12,0,46,-5,Price
2.01902E+12,0,44,23,Price
2.01902E+12,0,79,-13,Allen
2.01902E+12,0,47,-18,Allen
2.01902E+12,0,62,-1,Price
2.01902E+12,0,76,13,Price
2.01902E+12,0,41,24,Price
2.01902E+12,0,81,4,Price
2.01902E+12,0,80,5,Price
2.01902E+12,0,67,2,Allen
2.01902E+12,0,65,29,Price
2.01902E+12,0,82,-10,Price
2.01902E+12,1,72,17,Price
2.01902E+12,0,42,28,Andersen
2.01902E+12,1,77,3,Andersen
2.01902E+12,0,71,7,Halak
2.01902E+12,0,87,-27,Halak
2.01902E+12,0,71,-15,Andersen
2.01902E+12,0,63,-18,Andersen
2.01902E+12,0,57,-33,Andersen
2.01902E+12,0,75,-6,Halak
2.01902E+12,0,85,-4,Andersen
2.01902E+12,0,58,-7,Andersen
2.01902E+12,0,63,20,Andersen
2.01902E+12,0,79,-11,Andersen
2.01902E+12,0,54,1,Halak
2.01902E+12,0,51,34,Andersen
2.01902E+12,0,80,7,Andersen
2.01902E+12,0,63,31,Andersen
2.01902E+12,0,65,19,Andersen
2.01902E+12,0,72,-27,Andersen
2.01902E+12,0,62,-12,Andersen
2.01902E+12,0,69,0,Andersen
2.01902E+12,0,63,15,Andersen
2.01902E+12,0,84,-7,Andersen
2.01902E+12,1,68,-18,Andersen
2.01902E+12,0,88,20,Andersen
2.01902E+12,0,48,13,Halak
2.01902E+12,1,77,9,Halak
2.01902E+12,0,72,0,Andersen
2.01902E+12,0,72,4,Andersen
2.01902E+12,0,28,33,Andersen
2.01902E+12,0,33,27,Halak
2.01902E+12,0,58,-30,Andersen
2.01902E+12,0,74,12,Andersen
2.01902E+12,0,63,13,Halak
2.01902E+12,0,54,-22,Halak
2.01902E+12,0,71,-1,Halak
2.01902E+12,0,84,-2,Halak
2.01902E+12,0,78,-13,Andersen
2.01902E+12,0,32,22,Andersen
2.01902E+12,0,35,36,Andersen
2.01902E+12,1,62,29,Andersen
2.01902E+12,0,78,15,Halak
2.01902E+12,0,77,-3,Halak
2.01902E+12,0,-69,-14,Andersen
2.01902E+12,0,-46,3,Halak
2.01902E+12,1,-82,-7,Halak
2.01902E+12,0,-14,-28,Vasilevskiy
2.01902E+12,0,37,-27,Francouz
2.01902E+12,0,55,23,Francouz
2.01902E+12,1,65,9,Vasilevskiy
2.01902E+12,0,38,1,Vasilevskiy
2.01902E+12,0,60,1,Vasilevskiy
2.01902E+12,1,69,2,Vasilevskiy
2.01902E+12,1,73,10,Vasilevskiy
2.01902E+12,0,64,16,Francouz
2.01902E+12,0,45,-21,Francouz
2.01902E+12,0,75,2,Francouz
2.01902E+12,0,64,17,Francouz
2.01902E+12,0,76,-6,Francouz
2.01902E+12,0,50,-1,Vasilevskiy
2.01902E+12,0,68,-8,Vasilevskiy
2.01902E+12,0,39,-20,Francouz
2.01902E+12,0,81,-7,Francouz
2.01902E+12,0,55,-22,Francouz
2.01902E+12,0,72,16,Francouz
2.01902E+12,0,56,31,Vasilevskiy
2.01902E+12,0,37,-2,Vasilevskiy
2.01902E+12,0,40,-28,Francouz
2.01902E+12,0,56,18,Francouz
2.01902E+12,0,42,28,Francouz
2.01902E+12,0,40,-23,Francouz
2.01902E+12,0,46,5,Francouz
2.01902E+12,0,42,-22,Vasilevskiy
2.01902E+12,0,68,-13,Francouz
2.01902E+12,0,58,-22,Francouz
2.01902E+12,0,69,2,Francouz
2.01902E+12,0,69,16,Francouz
2.01902E+12,0,37,14,Francouz
2.01902E+12,0,73,16,Vasilevskiy
2.01902E+12,0,78,2,Vasilevskiy
2.01902E+12,0,69,-22,Francouz
2.01902E+12,1,62,0,Vasilevskiy
2.01902E+12,0,39,22,Francouz
2.01902E+12,0,67,20,Francouz
2.01902E+12,0,67,6,Francouz
2.01902E+12,0,73,-4,Vasilevskiy
2.01902E+12,0,75,18,Francouz
2.01902E+12,0,83,-23,Francouz
2.01902E+12,0,72,4,Francouz
2.01902E+12,0,67,-29,Francouz
2.01902E+12,0,73,16,Francouz
2.01902E+12,1,72,-1,Francouz
2.01902E+12,0,38,8,Francouz
2.01902E+12,0,81,-17,Francouz
2.01902E+12,1,67,-3,Vasilevskiy
2.01902E+12,0,62,17,Vasilevskiy
2.01902E+12,0,48,-37,Francouz
2.01902E+12,0,41,-3,Vasilevskiy
2.01902E+12,0,76,0,Bishop
2.01902E+12,0,30,-37,Hart
2.01902E+12,0,50,-39,Bishop
2.01902E+12,0,6,-24,Hart
2.01902E+12,0,64,5,Bishop
2.01902E+12,0,47,15,Bishop
2.01902E+12,0,34,0,Bishop
2.01902E+12,0,54,-31,Hart
2.01902E+12,0,61,-13,Bishop
2.01902E+12,0,17,-29,Bishop
2.01902E+12,0,71,-18,Bishop
2.01902E+12,0,87,5,Bishop
2.01902E+12,0,1,1,Bishop
2.01902E+12,0,79,-1,Bishop
2.01902E+12,1,70,-2,Hart
2.01902E+12,0,38,41,Bishop
2.01902E+12,0,58,-8,Bishop
2.01902E+12,0,80,-17,Bishop
2.01902E+12,0,36,-20,Bishop
2.01902E+12,0,32,25,Bishop
2.01902E+12,0,36,2,Bishop
2.01902E+12,0,45,-9,Bishop
2.01902E+12,0,41,-21,Bishop
2.01902E+12,0,80,0,Bishop
2.01902E+12,0,57,-38,Bishop
2.01902E+12,0,18,-4,Bishop
2.01902E+12,0,67,26,Bishop
2.01902E+12,0,57,26,Bishop
2.01902E+12,0,46,-38,Bishop
2.01902E+12,0,30,15,Bishop
2.01902E+12,0,63,34,Bishop
2.01902E+12,0,41,-15,Bishop
2.01902E+12,0,56,-24,Bishop
2.01902E+12,0,29,-18,Hart
2.01902E+12,0,53,27,Hart
2.01902E+12,1,76,-14,Jarry
2.01902E+12,0,61,-19,Fleury
2.01902E+12,0,62,37,Fleury
2.01902E+12,0,84,-18,Fleury
2.01902E+12,0,36,-2,Fleury
2.01902E+12,0,76,10,Fleury
2.01902E+12,0,77,3,Jarry
2.01902E+12,0,65,-12,Jarry
2.01902E+12,0,40,12,Jarry
2.01902E+12,0,49,-7,Jarry
2.01902E+12,0,37,28,Jarry
2.01902E+12,0,78,8,Jarry
2.01902E+12,0,48,-7,Jarry
2.01902E+12,0,75,31,Fleury
2.01902E+12,0,2,-35,Jarry
2.01902E+12,0,69,10,Jarry
2.01902E+12,0,84,-12,Fleury
2.01902E+12,0,80,-15,Fleury
2.01902E+12,0,71,19,Fleury
2.01902E+12,0,7,-10,Fleury
2.01902E+12,0,35,-11,Fleury
2.01902E+12,0,57,10,Jarry
2.01902E+12,0,35,9,Fleury
2.01902E+12,0,5,6,Jarry
2.01902E+12,0,85,8,Fleury
2.01902E+12,0,12,10,Jarry
2.01902E+12,0,76,-13,Fleury
2.01902E+12,0,65,-22,Fleury
2.01902E+12,0,62,16,Fleury
2.01902E+12,0,87,10,Fleury
2.01902E+12,0,73,-1,Jarry
2.01902E+12,0,82,-12,Jarry
2.01902E+12,0,39,-14,Fleury
2.01902E+12,0,80,-4,Jarry
2.01902E+12,0,73,-18,Greiss
2.01902E+12,0,53,-1,Greiss
2.01902E+12,0,53,-6,Greiss
2.01902E+12,0,80,20,Greiss
2.01902E+12,0,78,-8,Greiss
2.01902E+12,0,50,17,Greiss
2.01902E+12,0,47,17,Greiss
2.01902E+12,0,58,-7,Greiss
2.01902E+12,0,40,1,Greiss
2.01902E+12,0,36,-1,Greiss
2.01902E+12,0,4,-2,Greiss
2.01902E+12,0,44,14,Korpisalo
2.01902E+12,0,43,14,Korpisalo
2.01902E+12,0,71,2,Korpisalo
2.01902E+12,0,84,4,Greiss
2.01902E+12,0,36,16,Korpisalo
2.01902E+12,0,37,18,Korpisalo
2.01902E+12,0,66,-9,Korpisalo
2.01902E+12,0,36,16,Greiss
2.01902E+12,1,80,4,Greiss
2.01902E+12,0,79,4,Korpisalo
2.01902E+12,0,69,-9,Korpisalo
2.01902E+12,0,81,2,Greiss
2.01902E+12,0,81,0,Greiss
2.01902E+12,0,79,10,Greiss
2.01902E+12,0,53,38,Greiss
2.01902E+12,0,42,15,Greiss
2.01902E+12,0,33,-1,Greiss
2.01902E+12,0,72,-6,Greiss
2.01902E+12,0,81,1,Greiss
2.01902E+12,0,35,-11,Greiss
2.01902E+12,0,15,-32,Korpisalo
2.01902E+12,0,33,-4,Korpisalo
2.01902E+12,0,84,32,Korpisalo
2.01902E+12,0,29,35,Korpisalo
2.01902E+12,0,36,31,Korpisalo
2.01902E+12,0,35,29,Korpisalo
2.01902E+12,0,36,4,Korpisalo
2.01902E+12,0,38,-20,Korpisalo
2.01902E+12,0,77,-9,Greiss
2.01902E+12,0,80,-11,Greiss
2.01902E+12,0,82,24,Korpisalo
2.01902E+12,0,53,31,Greiss
2.01902E+12,0,47,18,Korpisalo
2.01902E+12,0,40,26,Korpisalo
2.01902E+12,0,20,-37,Greiss
2.01902E+12,0,75,23,Greiss
2.01902E+12,0,72,-14,Korpisalo
2.01902E+12,0,23,-29,Greiss
2.01902E+12,0,-16,0,Greiss
2.01902E+12,0,-74,-2,Korpisalo
2.01902E+12,1,-72,-3,Korpisalo
2.01902E+12,0,79,-33,Raanta
2.01902E+12,0,60,-10,Anderson
2.01902E+12,0,77,1,Anderson
2.01902E+12,0,63,13,Raanta
2.01902E+12,0,34,17,Raanta
2.01902E+12,0,37,30,Anderson
2.01902E+12,0,77,3,Raanta
2.01902E+12,0,54,-16,Anderson
2.01902E+12,1,73,16,Anderson
2.01902E+12,0,56,9,Raanta
2.01902E+12,0,43,15,Raanta
2.01902E+12,0,79,2,Anderson
2.01902E+12,0,41,5,Raanta
2.01902E+12,0,39,-17,Raanta
2.01902E+12,0,36,19,Raanta
2.01902E+12,0,77,-3,Anderson
2.01902E+12,0,64,-17,Raanta
2.01902E+12,0,-32,-26,Raanta
2.01902E+12,0,84,18,Anderson
2.01902E+12,0,75,-20,Anderson
2.01902E+12,1,59,7,Anderson
2.01902E+12,1,73,6,Raanta
2.01902E+12,0,61,4,Anderson
2.01902E+12,0,40,17,Raanta
2.01902E+12,1,72,0,Raanta
2.01902E+12,0,49,31,Raanta
2.01902E+12,0,79,-4,Raanta
2.01902E+12,0,33,7,Anderson
2.01902E+12,0,81,3,Raanta
2.01902E+12,0,-5,-35,Raanta
2.01902E+12,0,83,9,Raanta
2.01902E+12,0,80,33,Raanta
2.01902E+12,0,56,32,Raanta
2.01902E+12,0,77,15,Anderson
2.01902E+12,0,35,-30,Anderson
2.01902E+12,0,59,-29,Raanta
2.01902E+12,0,77,-7,Anderson
2.01902E+12,0,-3,29,Raanta
2.01902E+12,0,75,32,Raanta
2.01902E+12,0,50,21,Raanta
2.01902E+12,0,53,-28,Raanta
2.01902E+12,0,11,16,Raanta
2.01902E+12,0,62,-11,Raanta
2.01902E+12,0,62,12,Anderson
2.01902E+12,0,80,-4,Anderson
2.01902E+12,0,81,-8,Anderson
2.01902E+12,0,58,20,Raanta
2.01902E+12,0,84,6,Raanta
2.01902E+12,0,44,30,Raanta
2.01902E+12,0,70,-33,Montembeault
2.01902E+12,0,61,12,Rinne
2.01902E+12,0,38,-22,Rinne
2.01902E+12,0,74,-16,Montembeault
2.01902E+12,0,56,-28,Rinne
2.01902E+12,0,74,-3,Rinne
2.01902E+12,0,80,-15,Rinne
2.01902E+12,0,36,-20,Rinne
2.01902E+12,1,69,19,Rinne
2.01902E+12,0,87,6,Montembeault
2.01902E+12,0,48,-1,Rinne
2.01902E+12,0,61,-23,Rinne
2.01902E+12,0,52,-7,Rinne
2.01902E+12,0,35,27,Rinne
2.01902E+12,0,46,12,Rinne
2.01902E+12,0,34,33,Rinne
2.01902E+12,0,65,3,Rinne
2.01902E+12,0,71,-2,Rinne
2.01902E+12,1,45,-4,Rinne
2.01902E+12,0,80,-18,Montembeault
2.01902E+12,0,79,-15,Montembeault
2.01902E+12,0,81,15,Rinne
2.01902E+12,0,40,11,Montembeault
2.01902E+12,0,81,14,Rinne
2.01902E+12,0,44,29,Montembeault
2.01902E+12,0,50,34,Montembeault
2.01902E+12,1,39,-23,Montembeault
2.01902E+12,0,47,-22,Rinne
2.01902E+12,0,73,1,Rinne
2.01902E+12,0,80,-14,Rinne
2.01902E+12,1,72,-24,Montembeault
2.01902E+12,0,58,-28,Montembeault
2.01902E+12,0,50,27,Rinne
2.01902E+12,0,45,16,Rinne
2.01902E+12,0,89,-26,Rinne
2.01902E+12,0,-65,25,Montembeault
2.01902E+12,0,-69,-16,Montembeault
2.01902E+12,0,-68,21,Montembeault
2.01902E+12,0,-75,-17,Montembeault
2.01902E+12,1,82,8,Rittich
2.01902E+12,0,83,8,Rittich
2.01902E+12,0,75,-34,Quick
2.01902E+12,0,77,8,Rittich
2.01902E+12,0,74,-16,Rittich
2.01902E+12,0,60,22,Rittich
2.01902E+12,0,79,1,Rittich
2.01902E+12,1,77,1,Rittich
2.01902E+12,0,38,20,Quick
2.01902E+12,0,34,-3,Quick
2.01902E+12,0,55,-11,Rittich
2.01902E+12,1,53,30,Rittich
2.01902E+12,0,39,11,Rittich
2.01902E+12,0,51,-8,Rittich
2.01902E+12,0,79,-1,Rittich
2.01902E+12,0,34,7,Rittich
2.01902E+12,0,63,31,Rittich
2.01902E+12,0,79,21,Rittich
2.01902E+12,0,86,-5,Rittich
2.01902E+12,0,58,29,Rittich
2.01902E+12,0,87,-4,Rittich
2.01902E+12,0,36,38,Rittich
2.01902E+12,0,80,4,Rittich
2.01902E+12,0,75,21,Quick
2.01902E+12,0,43,23,Talbot
2.01902E+12,0,34,34,Talbot
2.01902E+12,0,63,11,Quick
2.01902E+12,0,82,-7,Talbot
2.01902E+12,0,78,0,Quick
2.01902E+12,0,69,0,Quick
2.01902E+12,0,81,2,Quick
2.01902E+12,0,53,-7,Talbot
2.01902E+12,0,35,8,Talbot
2.01902E+12,0,63,-3,Quick
2.01902E+12,0,73,-8,Quick
2.01902E+12,0,71,4,Quick
2.01902E+12,0,37,-12,Talbot
2.01902E+12,0,-65,-12,Quick
2.01902E+12,0,69,12,Quick
2.01902E+12,0,77,-6,Quick
2.01902E+12,0,37,22,Quick
2.01902E+12,0,51,-38,Talbot
2.01902E+12,1,80,7,Quick
2.01902E+12,0,63,-34,Talbot
2.01902E+12,0,86,29,Ullmark
2.01902E+12,0,35,-14,Jones
2.01902E+12,0,75,-21,Jones
2.01902E+12,0,80,-2,Ullmark
2.01902E+12,0,36,-14,Jones
2.01902E+12,0,83,1,Jones
2.01902E+12,0,78,-31,Jones
2.01902E+12,0,40,-28,Jones
2.01902E+12,0,55,8,Jones
2.01902E+12,0,82,3,Jones
2.01902E+12,0,53,1,Ullmark
2.01902E+12,0,73,0,Ullmark
2.01902E+12,0,54,3,Jones
2.01902E+12,0,78,20,Jones
2.01902E+12,0,35,15,Ullmark
2.01902E+12,1,81,-1,Jones
2.01902E+12,0,57,2,Ullmark
2.01902E+12,0,37,18,Ullmark
2.01902E+12,0,82,-1,Ullmark
2.01902E+12,0,75,24,Ullmark
2.01902E+12,0,65,-1,Ullmark
2.01902E+12,0,51,-10,Ullmark
2.01902E+12,0,70,0,Ullmark
2.01902E+12,0,66,2,Ullmark
2.01902E+12,1,71,1,Ullmark
2.01902E+12,0,13,22,Ullmark
2.01902E+12,0,39,-4,Ullmark
2.01902E+12,0,77,-5,Jones
2.01902E+12,0,78,-1,Jones
2.01902E+12,1,77,0,Jones
2.01902E+12,1,79,1,Ullmark
2.01902E+12,0,84,10,Jones
2.01902E+12,0,41,-20,Jones
2.01902E+12,0,68,-2,Ullmark
2.01902E+12,0,48,22,Ullmark
2.01902E+12,0,79,-21,Ullmark
2.01902E+12,0,60,1,Jones
2.01902E+12,0,82,-2,Jones
2.01902E+12,0,82,-5,Jones
2.01902E+12,0,56,16,Jones
2.01902E+12,0,82,16,Ullmark
2.01902E+12,0,49,13,Jones
2.01902E+12,1,69,1,Jones
2.01902E+12,0,7,-39,Jones
2.01902E+12,0,39,-5,Jones
2.01902E+12,0,82,7,Jones
2.01902E+12,0,51,3,Ullmark
2.01902E+12,0,49,18,Ullmark
2.01902E+12,0,38,-21,Ullmark
2.01902E+12,0,62,16,Ullmark
2.01902E+12,0,74,-34,Markstrom
2.01902E+12,0,50,20,Lundqvist
2.01902E+12,0,85,-19,Lundqvist
2.01902E+12,0,60,-37,Lundqvist
2.01902E+12,0,39,2,Lundqvist
2.01902E+12,0,79,0,Markstrom
2.01902E+12,0,75,-20,Lundqvist
2.01902E+12,0,75,2,Markstrom
2.01902E+12,0,27,-7,Lundqvist
2.01902E+12,0,46,4,Markstrom
2.01902E+12,0,77,-2,Lundqvist
2.01902E+12,0,61,20,Markstrom
2.01902E+12,0,52,13,Markstrom
2.01902E+12,0,77,0,Markstrom
2.01902E+12,0,77,0,Markstrom
2.01902E+12,0,73,-12,Lundqvist
2.01902E+12,0,63,-17,Lundqvist
2.01902E+12,0,76,-4,Lundqvist
2.01902E+12,0,33,31,Lundqvist
2.01902E+12,0,49,-29,Lundqvist
2.01902E+12,0,61,-32,Lundqvist
2.01902E+12,0,63,-6,Lundqvist
2.01902E+12,0,69,-27,Markstrom
2.01902E+12,0,45,-21,Lundqvist
2.01902E+12,0,39,-2,Lundqvist
2.01902E+12,0,60,6,Lundqvist
2.01902E+12,1,79,-4,Markstrom
2.01902E+12,0,85,-17,Lundqvist
2.01902E+12,0,34,27,Lundqvist
2.01902E+12,0,80,-3,Lundqvist
2.01902E+12,0,85,-5,Lundqvist
2.01902E+12,0,45,21,Markstrom
2.01902E+12,0,48,-28,Markstrom
2.01902E+12,0,72,-10,Markstrom
2.01902E+12,0,58,24,Lundqvist
2.01902E+12,0,33,-11,Markstrom
2.01902E+12,0,83,10,Markstrom
2.01902E+12,0,82,-5,Markstrom
2.01902E+12,0,77,6,Markstrom
2.01902E+12,0,64,17,Markstrom
2.01902E+12,1,72,-14,Markstrom
2.01902E+12,0,34,32,Lundqvist
2.01902E+12,0,22,30,Markstrom
2.01902E+12,0,59,18,Markstrom
2.01902E+12,0,86,11,Markstrom
2.01902E+12,0,70,-39,Lundqvist
2.01902E+12,0,37,-11,Markstrom
2.01902E+12,0,78,36,Markstrom
2.01902E+12,0,85,-7,Markstrom
2.01902E+12,0,44,-14,Lundqvist
2.01902E+12,0,59,-33,Lundqvist
2.01902E+12,0,50,4,Lundqvist
2.01902E+12,0,52,1,Markstrom
2.01902E+12,0,39,-21,Markstrom
2.01902E+12,0,61,-24,Lundqvist
2.01902E+12,0,58,26,Markstrom
2.01902E+12,0,34,-23,Markstrom
2.01902E+12,0,58,16,Markstrom
2.01902E+12,0,35,-1,Dubnyk
2.01902E+12,0,36,-12,Dubnyk
2.01902E+12,1,65,22,Dubnyk
2.01902E+12,1,91,8,Dubnyk
2.01902E+12,0,0,1,Kinkaid
2.01902E+12,0,56,-21,Dubnyk
2.01902E+12,0,65,-37,Kinkaid
2.01902E+12,0,73,-1,Kinkaid
2.01902E+12,0,63,-20,Kinkaid
2.01902E+12,0,55,-20,Dubnyk
2.01902E+12,0,84,5,Kinkaid
2.01902E+12,0,41,-31,Dubnyk
2.01902E+12,0,70,18,Dubnyk
2.01902E+12,0,69,15,Dubnyk
2.01902E+12,0,76,-3,Dubnyk
2.01902E+12,0,47,34,Dubnyk
2.01902E+12,0,34,8,Dubnyk
2.01902E+12,0,79,2,Kinkaid
2.01902E+12,0,75,-5,Kinkaid
2.01902E+12,0,49,8,Kinkaid
2.01902E+12,1,84,-6,Kinkaid
2.01902E+12,0,32,-3,Dubnyk
2.01902E+12,0,44,36,Dubnyk
2.01902E+12,0,33,-31,Dubnyk
2.01902E+12,0,84,-5,Dubnyk
2.01902E+12,0,84,-4,Dubnyk
2.01902E+12,0,67,-25,Dubnyk
2.01902E+12,1,82,3,Dubnyk
2.01902E+12,0,83,-4,Dubnyk
